rent_price,area,build_area,rooms,baths,garages,city
4900000,150.0,150.0,3.0,4,2.0,Bogotá D.C.
4900000,170.0,170.0,3.0,3,2.0,Bogotá D.C.
4900000,88.0,88.0,3.0,2,2.0,Medellín
4900000,137.0,137.0,3.0,3,2.0,Bogotá D.C.
4900000,115.0,115.0,1.0,2,2.0,Bogotá D.C.
4900000,210.0,210.0,3.0,4,2.0,Medellín
4900000,190.0,190.0,3.0,4,2.0,Medellín
4900000,170.0,170.0,3.0,3,2.0,Bogotá D.C.
4900000,139.65,139.65,4.0,3,2.0,Bogotá D.C.
4900000,190.0,190.0,3.0,4,2.0,Bogotá D.C.
4900000,130.0,130.0,3.0,3,2.0,Medellín
4900000,122.0,122.0,3.0,4,2.0,Envigado
4900000,150.0,150.0,2.0,3,2.0,Bogotá D.C.
4900000,110.0,110.0,3.0,3,2.0,Medellín
4900000,150.0,150.0,2.0,3,2.0,Bogotá D.C.
4900000,186.0,186.0,3.0,4,2.0,Medellín
4900000,146.0,146.0,3.0,4,3.0,Medellín
4900000,139.0,139.0,3.0,4,4.0,Bogotá D.C.
4900000,118.68,118.68,4.0,3,1.0,Bogotá D.C.
4900000,117.0,117.0,3.0,3,2.0,Bogotá D.C.
4900000,115.0,115.0,2.0,2,2.0,Bogotá D.C.
4900000,134.0,134.0,2.0,3,2.0,Medellín
4900000,142.0,142.0,3.0,3,2.0,Bogotá D.C.
4900000,115.0,115.0,2.0,3,2.0,Bogotá D.C.
4900000,80.0,80.0,3.0,2,1.0,Medellín
4900000,92.0,92.0,1.0,2,1.0,Medellín
4900000,115.0,115.0,2.0,3,2.0,Bogotá D.C.
4900000,176.0,176.0,3.0,5,2.0,Bogotá D.C.
4900000,156.0,156.0,3.0,3,2.0,Medellín
4900000,172.0,172.0,3.0,4,2.0,Bogotá D.C.
4900000,198.0,198.0,3.0,3,1.0,Bogotá D.C.
4900000,220.0,220.0,3.0,4,2.0,Medellín
4900000,130.0,130.0,3.0,3,2.0,Bogotá D.C.
4900000,147.0,147.0,3.0,3,2.0,Bogotá D.C.
4900000,122.0,122.0,3.0,4,2.0,Envigado
4900000,120.0,120.0,3.0,2,2.0,Bogotá D.C.
4900000,105.0,105.0,3.0,2,2.0,Bogotá D.C.
4900000,122.0,122.0,3.0,4,0.0,Medellín
4900000,170.0,170.0,3.0,2,2.0,Medellín
4900000,65.0,65.0,1.0,2,1.0,Medellín
4900000,211.0,211.0,3.0,4,2.0,Medellín
4900000,120.0,120.0,3.0,3,0.0,Envigado
4890000,90.0,90.0,3.0,2,1.0,Bogotá D.C.
4884100,53.07,53.07,1.0,1,1.0,Bogotá D.C.
4884000,110.0,110.0,3.0,4,2.0,Bogotá D.C.
4870000,107.78,107.78,2.0,3,2.0,Bogotá D.C.
4860000,175.0,175.0,3.0,4,3.0,Bogotá D.C.
4859000,130.0,130.0,3.0,3,1.0,Cundinamarca
4850000,72.0,72.0,2.0,2,1.0,Envigado
4850000,102.0,102.0,2.0,3,2.0,Medellín
4850000,125.0,125.0,3.0,3,1.0,Medellín
4850000,190.0,180.0,3.0,4,3.0,Cali
4850000,127.0,127.0,2.0,2,2.0,Bogotá D.C.
4850000,177.0,177.0,4.0,3,3.0,Bogotá D.C.
4850000,56.79,56.79,1.0,1,1.0,Bogotá D.C.
4850000,125.0,130.0,3.0,3,1.0,Bogotá D.C.
4837000,203.1,203.1,3.0,2,2.0,Bogotá D.C.
4825000,160.0,160.0,2.0,2,3.0,Bogotá D.C.
4824400,160.0,160.0,2.0,2,2.0,Bogotá D.C.
4804600,135.0,135.0,3.0,2,2.0,Bogotá D.C.
4802000,156.0,156.0,3.0,4,2.0,Barranquilla
4800000,182.0,182.0,3.0,4,3.0,Envigado
4800000,124.0,124.0,2.0,2,2.0,Bogotá D.C.
4800000,118.0,118.0,3.0,5,2.0,Medellín
4800000,147.0,147.0,3.0,4,2.0,Bogotá D.C.
4800000,70.0,70.0,2.0,2,1.0,Bogotá D.C.
4800000,86.0,86.0,2.0,2,2.0,Medellín
4800000,157.0,157.0,3.0,4,2.0,Medellín
4800000,70.0,72.0,2.0,2,0.0,Bogotá D.C.
4800000,140.0,140.0,3.0,3,1.0,Cartagena de Indias
4800000,200.0,180.0,3.0,4,2.0,Bogotá D.C.
4800000,126.0,126.0,2.0,1,1.0,Medellín
4800000,202.0,202.0,3.0,3,2.0,Medellín
4800000,150.0,150.0,2.0,3,1.0,Bogotá D.C.
4800000,72.0,72.0,2.0,2,1.0,Bogotá D.C.
4800000,70.0,70.0,2.0,2,1.0,Bogotá D.C.
4800000,53.0,53.0,1.0,2,1.0,Medellín
4800000,157.0,157.0,3.0,4,2.0,Medellín
4800000,157.0,157.0,4.0,4,2.0,Bogotá D.C.
4800000,135.0,135.0,3.0,4,2.0,Medellín
4800000,150.0,150.0,3.0,3,2.0,Medellín
4800000,148.0,148.0,3.0,2,2.0,Medellín
4800000,155.0,155.0,3.0,4,2.0,Cundinamarca
4800000,102.0,102.0,2.0,3,2.0,Medellín
4800000,90.0,90.0,2.0,2,2.0,Bogotá D.C.
4800000,135.0,135.0,3.0,4,2.0,Envigado
4800000,94.0,94.0,2.0,2,2.0,Medellín
4800000,70.0,70.0,1.0,2,1.0,Bogotá D.C.
4800000,55.0,55.0,1.0,1,1.0,Bogotá D.C.
4800000,85.0,85.0,2.0,2,2.0,Bogotá D.C.
4800000,135.0,135.0,3.0,3,2.0,Bogotá D.C.
4800000,73.0,73.0,3.0,2,1.0,Medellín
4800000,144.0,144.0,3.0,3,1.0,Medellín
4800000,127.0,127.0,3.0,4,3.0,Bogotá D.C.
4800000,118.0,122.0,2.0,3,3.0,Bogotá D.C.
4800000,86.0,86.0,1.0,2,1.0,Bogotá D.C.
4800000,60.0,60.0,2.0,2,2.0,Medellín
4800000,70.0,70.0,2.0,3,1.0,Medellín
4800000,187.0,187.0,3.0,4,2.0,Medellín
4800000,70.0,70.0,2.0,3,1.0,Medellín
4800000,110.0,110.0,3.0,3,2.0,Envigado
4800000,237.0,238.0,4.0,3,2.0,Bogotá D.C.
4800000,209.0,209.0,4.0,4,3.0,Bogotá D.C.
4800000,213.0,213.0,3.0,3,4.0,Bogotá D.C.
4800000,150.0,150.0,3.0,3,2.0,Bogotá D.C.
4800000,74.0,74.0,1.0,2,2.0,Bogotá D.C.
4800000,116.0,116.0,3.0,2,1.0,Santa Marta
4800000,110.0,110.0,3.0,3,2.0,Medellín
4800000,125.0,125.0,2.0,3,2.0,Bogotá D.C.
4800000,177.0,177.0,5.0,3,2.0,Bogotá D.C.
4800000,75.0,75.0,1.0,2,1.0,Bogotá D.C.
4800000,117.0,119.0,3.0,3,2.0,Puerto Colombia
4800000,147.0,147.0,3.0,4,2.0,Bogotá D.C.
4800000,220.0,220.0,3.0,4,2.0,Medellín
4800000,210.0,210.0,3.0,4,2.0,Medellín
4800000,188.0,220.0,4.0,3,2.0,Bogotá D.C.
4800000,120.0,120.0,3.0,2,1.0,Medellín
4800000,90.0,90.0,2.0,1,2.0,Bogotá D.C.
4800000,104.0,104.0,2.0,2,2.0,Bogotá D.C.
4800000,70.0,70.0,2.0,2,1.0,Bogotá D.C.
4800000,125.0,125.0,2.0,2,2.0,Bogotá D.C.
4800000,70.0,70.0,2.0,2,0.0,Bogotá D.C.
4800000,100.0,100.0,3.0,3,2.0,Bogotá D.C.
4800000,110.0,110.0,2.0,3,2.0,Bogotá D.C.
4800000,100.0,100.0,3.0,3,2.0,Bogotá D.C.
4800000,224.0,224.0,3.0,4,2.0,Medellín
4800000,88.0,88.0,1.0,2,2.0,Bogotá D.C.
4800000,135.0,135.0,3.0,4,2.0,Bogotá D.C.
4800000,163.0,163.0,1.0,4,2.0,Bogotá D.C.
4800000,110.0,110.0,2.0,3,2.0,Bogotá D.C.
4800000,89.0,89.0,2.0,2,2.0,Bogotá D.C.
4800000,77.0,77.0,2.0,2,1.0,Envigado
4800000,155.0,170.0,3.0,4,2.0,Bogotá D.C.
4800000,147.0,147.0,3.0,3,2.0,Bogotá D.C.
4800000,180.0,180.0,3.0,3,2.0,Bogotá D.C.
4800000,148.0,148.0,3.0,4,1.0,Cartagena de Indias
4800000,70.0,70.0,1.0,2,1.0,Bogotá D.C.
4800000,147.0,147.0,3.0,3,2.0,Bogotá D.C.
4800000,86.0,86.0,3.0,2,2.0,Medellín
4800000,144.0,144.0,3.0,3,2.0,Bogotá D.C.
4800000,177.0,177.0,3.0,3,2.0,Medellín
4800000,70.0,70.0,2.0,3,1.0,Medellín
4800000,130.0,130.0,3.0,4,0.0,Medellín
4800000,130.0,130.0,3.0,4,2.0,Envigado
4800000,147.0,147.0,3.0,3,2.0,Medellín
4800000,220.0,220.0,3.0,4,2.0,Medellín
4800000,177.0,177.0,5.0,3,2.0,Bogotá D.C.
4800000,177.0,177.0,3.0,2,2.0,Cartagena de Indias
4800000,180.0,180.0,4.0,4,1.0,Medellín
4800000,130.0,130.0,3.0,3,1.0,Cartagena de Indias
4800000,98.0,98.0,2.0,2,2.0,Medellín
4800000,170.0,170.0,3.0,3,2.0,Medellín
4800000,70.0,70.0,2.0,2,1.0,Bogotá D.C.
4800000,140.0,140.0,3.0,2,2.0,Bogotá D.C.
4800000,153.0,153.0,3.0,4,2.0,Medellín
4800000,70.0,70.0,2.0,2,1.0,Bogotá D.C.
4800000,111.0,111.0,2.0,2,2.0,Envigado
4800000,113.0,113.0,2.0,2,2.0,Bogotá D.C.
4800000,138.0,138.0,3.0,4,2.0,Bogotá D.C.
4800000,100.0,100.0,2.0,3,2.0,Bogotá D.C.
4800000,224.0,224.0,3.0,4,2.0,Medellín
4800000,149.0,149.0,2.0,3,2.0,Medellín
4800000,95.0,95.0,2.0,3,0.0,Medellín
4800000,75.0,75.0,2.0,2,1.0,Barranquilla
4800000,145.0,150.0,2.0,3,0.0,Bogotá D.C.
4800000,76.0,80.0,2.0,2,2.0,Bogotá D.C.
4800000,76.0,76.0,2.0,2,1.0,Bogotá D.C.
4800000,215.0,215.0,3.0,5,2.0,Medellín
4800000,147.0,147.0,3.0,3,2.0,Medellín
4800000,172.0,172.0,3.0,4,2.0,Bogotá D.C.
4800000,100.0,100.0,3.0,3,2.0,Medellín
4800000,180.0,180.0,3.0,3,1.0,Bogotá D.C.
4800000,150.0,150.0,2.0,3,1.0,Bogotá D.C.
4800000,110.0,110.0,3.0,2,2.0,Medellín
4800000,55.0,55.0,1.0,1,1.0,Bogotá D.C.
4800000,96.0,96.0,1.0,2,2.0,Envigado
4800000,70.0,70.0,2.0,2,1.0,Bogotá D.C.
4800000,187.0,187.0,3.0,4,2.0,Medellín
4800000,25.0,25.0,1.0,1,0.0,Medellín
4800000,192.0,192.0,3.0,4,3.0,Medellín
4800000,125.0,125.0,2.0,3,2.0,Bogotá D.C.
4800000,85.0,85.0,2.0,2,1.0,Medellín
4800000,43.0,43.0,1.0,2,1.0,Bogotá D.C.
4800000,240.0,240.0,3.0,4,3.0,Pereira
4800000,130.0,130.0,3.0,4,2.0,Envigado
4795000,214.0,214.0,4.0,4,2.0,Bogotá D.C.
4783000,115.0,115.0,3.0,2,2.0,Bogotá D.C.
4769950,107.03,118.47,3.0,2,2.0,Bogotá D.C.
4760000,65.0,65.0,1.0,2,1.0,Bogotá D.C.
4750000,135.0,135.0,3.0,2,2.0,Bogotá D.C.
4750000,76.0,76.0,1.0,2,2.0,Medellín
4750000,180.0,180.0,3.0,4,2.0,Bogotá D.C.
4750000,165.0,165.0,3.0,4,2.0,Bogotá D.C.
4750000,98.0,98.0,2.0,3,1.0,Bogotá D.C.
4733000,174.0,174.0,4.0,4,3.0,Medellín
4700000,113.0,113.0,3.0,3,2.0,Bogotá D.C.
4700000,178.0,178.0,3.0,4,2.0,Envigado
4700000,167.0,167.0,3.0,3,2.0,Medellín
4700000,100.0,100.0,3.0,3,1.0,Medellín
4700000,188.0,188.0,3.0,3,2.0,Medellín
4700000,90.0,90.0,2.0,2,2.0,Bogotá D.C.
4700000,61.0,61.0,1.0,2,1.0,Medellín
4700000,63.0,63.0,1.0,2,1.0,Medellín
4700000,152.0,152.0,3.0,4,2.0,Medellín
4700000,128.0,128.0,3.0,3,2.0,Medellín
4700000,170.0,170.0,3.0,3,2.0,Medellín
4700000,180.0,180.0,3.0,5,2.0,Bogotá D.C.
4700000,160.0,160.0,3.0,3,1.0,Medellín
4700000,138.0,138.0,3.0,4,3.0,Medellín
4700000,188.0,188.0,3.0,4,3.0,Envigado
4700000,225.0,225.0,3.0,4,2.0,Medellín
4700000,185.0,185.0,3.0,4,2.0,Medellín
4700000,54.0,54.0,1.0,2,1.0,Medellín
4700000,140.0,140.0,4.0,3,2.0,Bogotá D.C.
4700000,139.0,139.0,3.0,3,2.0,Bogotá D.C.
4700000,160.0,160.0,3.0,5,2.0,Bogotá D.C.
4700000,82.0,82.0,3.0,2,1.0,Medellín
4700000,100.0,100.0,2.0,3,1.0,Medellín
4700000,80.0,80.0,2.0,2,1.0,Bogotá D.C.
4700000,130.0,160.0,3.0,3,3.0,Bogotá D.C.
4700000,80.0,80.0,2.0,2,1.0,Medellín
4700000,118.0,118.0,3.0,4,2.0,Medellín
4700000,87.0,87.0,3.0,2,2.0,Medellín
4700000,102.0,102.0,3.0,3,1.0,Medellín
4700000,127.0,127.0,3.0,3,2.0,Bogotá D.C.
4700000,134.0,134.0,4.0,3,4.0,Medellín
4700000,100.0,100.0,2.0,3,2.0,Bogotá D.C.
4700000,147.0,147.0,2.0,3,2.0,Medellín
4700000,230.0,230.0,4.0,5,3.0,Medellín
4700000,110.0,110.0,2.0,3,2.0,Medellín
4700000,169.0,169.0,2.0,3,2.0,Medellín
4700000,125.0,125.0,2.0,2,2.0,Medellín
4700000,90.0,90.0,2.0,2,1.0,Sabaneta
4700000,105.0,105.0,3.0,2,1.0,Barranquilla
4700000,110.0,110.0,3.0,3,2.0,Medellín
4700000,190.0,190.0,3.0,4,2.0,Medellín
4700000,77.0,77.0,2.0,3,3.0,Bogotá D.C.
4700000,135.0,135.0,3.0,3,2.0,Bogotá D.C.
4700000,150.0,150.0,3.0,3,2.0,Bogotá D.C.
4700000,145.0,145.0,3.0,4,2.0,Medellín
4700000,100.0,100.0,3.0,2,2.0,Medellín
4700000,180.0,180.0,4.0,4,2.0,Medellín
4700000,197.0,197.0,4.0,3,2.0,Medellín
4700000,74.0,74.0,2.0,3,2.0,Medellín
4700000,120.0,120.0,3.0,3,2.0,Bogotá D.C.
4700000,110.0,110.0,2.0,3,3.0,Bogotá D.C.
4700000,80.0,80.0,2.0,2,1.0,Bogotá D.C.
4700000,115.0,115.0,2.0,2,2.0,Medellín
4700000,87.0,87.0,3.0,2,0.0,Medellín
4700000,89.0,89.0,1.0,2,2.0,Medellín
4700000,164.0,164.0,3.0,4,2.0,Medellín
4700000,156.0,156.0,3.0,4,2.0,Barranquilla
4700000,150.0,150.0,3.0,3,2.0,Medellín
4700000,80.0,80.0,3.0,2,1.0,Envigado
4700000,74.0,74.0,2.0,2,1.0,Medellín
4700000,125.0,125.0,3.0,4,2.0,Medellín
4700000,168.0,168.0,5.0,3,3.0,Envigado
4700000,106.0,106.0,3.0,3,1.0,Medellín
4700000,160.0,160.0,3.0,4,2.0,Envigado
4700000,88.0,95.0,1.0,2,2.0,Bogotá D.C.
4700000,170.0,170.0,3.0,4,3.0,Medellín
4700000,149.0,149.0,3.0,3,2.0,Medellín
4700000,140.0,150.0,3.0,3,2.0,Bogotá D.C.
4700000,120.0,120.0,3.0,3,0.0,Medellín
4700000,147.0,147.0,3.0,5,2.0,Bogotá D.C.
4700000,80.0,80.0,1.0,2,2.0,Bogotá D.C.
4700000,72.0,78.0,2.0,3,2.0,Bogotá D.C.
4700000,78.0,82.5,2.0,3,2.0,Bogotá D.C.
4700000,64.0,64.0,2.0,2,1.0,Bogotá D.C.
4700000,64.0,64.0,2.0,2,1.0,Bogotá D.C.
4700000,154.0,154.0,3.0,3,1.0,Cartagena de Indias
4700000,114.0,114.0,3.0,2,2.0,Bogotá D.C.
4700000,100.0,100.0,1.0,3,2.0,Bogotá D.C.
4700000,100.0,100.0,1.0,2,1.0,Bogotá D.C.
4700000,180.0,180.0,3.0,4,2.0,Medellín
4700000,90.0,90.0,3.0,2,0.0,Barranquilla
4700000,89.0,89.0,1.0,2,2.0,Medellín
4700000,104.0,104.0,2.0,2,2.0,Bogotá D.C.
4700000,125.0,125.0,3.0,3,2.0,Bogotá D.C.
4700000,125.0,125.0,3.0,3,2.0,Bogotá D.C.
4700000,75.0,75.0,1.0,1,1.0,Bogotá D.C.
4690000,129.0,129.0,2.0,3,2.0,Bogotá D.C.
4683000,126.0,126.0,3.0,3,2.0,Bogotá D.C.
4673000,135.0,135.0,2.0,3,2.0,Bogotá D.C.
4660000,54.81,54.81,1.0,1,1.0,Bogotá D.C.
4660000,54.64,54.64,1.0,1,1.0,Bogotá D.C.
4650000,90.0,90.0,2.0,3,1.0,Medellín
4650000,124.0,124.0,2.0,3,2.0,Bogotá D.C.
4650000,120.0,128.0,2.0,3,2.0,Bogotá D.C.
4650000,90.0,90.0,3.0,2,1.0,Pereira
4650000,110.0,110.0,2.0,3,2.0,Bogotá D.C.
4650000,200.0,200.0,4.0,5,3.0,Medellín
4650000,70.0,70.0,1.0,1,1.0,Bogotá D.C.
4650000,100.0,100.0,3.0,2,2.0,Medellín
4644000,172.0,172.0,3.0,3,2.0,Bogotá D.C.
4643000,102.0,102.0,2.0,2,2.0,Bogotá D.C.
4630000,132.87,147.55,3.0,4,2.0,Cali
4630000,184.0,184.0,3.0,2,2.0,Bogotá D.C.
4610000,101.0,101.0,2.0,3,2.0,Bogotá D.C.
4607000,110.0,110.0,3.0,3,2.0,Bogotá D.C.
4600000,60.0,60.0,1.0,2,2.0,Bogotá D.C.
4600000,95.0,95.0,2.0,2,2.0,Medellín
4600000,240.0,240.0,4.0,5,2.0,Medellín
4600000,97.0,97.0,2.0,3,2.0,Medellín
4600000,143.0,143.0,3.0,3,2.0,Bogotá D.C.
4600000,136.0,136.0,3.0,4,2.0,Medellín
4600000,180.0,180.0,3.0,4,2.0,Envigado
4600000,60.0,60.0,1.0,2,1.0,Medellín
4600000,150.0,150.0,3.0,3,2.0,Medellín
4600000,135.0,135.0,3.0,4,2.0,Medellín
4600000,120.0,120.0,3.0,3,1.0,Medellín
4600000,70.0,70.0,2.0,2,2.0,Bogotá D.C.
4600000,120.0,120.0,3.0,3,1.0,Medellín
4600000,167.0,167.0,3.0,4,2.0,Medellín
4600000,167.0,167.0,3.0,4,2.0,Bogotá D.C.
4600000,155.0,155.0,3.0,3,1.0,Medellín
4600000,152.0,152.0,3.0,5,1.0,Medellín
4600000,115.0,115.0,4.0,2,1.0,Bogotá D.C.
4600000,103.0,103.0,2.0,2,2.0,Bogotá D.C.
4600000,88.0,88.0,2.0,3,0.0,Bogotá D.C.
4600000,134.0,134.0,3.0,4,2.0,Medellín
4600000,180.0,180.0,3.0,3,3.0,Bogotá D.C.
4600000,210.0,210.0,3.0,4,1.0,Medellín
4600000,120.0,120.0,4.0,4,1.0,Medellín
4600000,112.0,112.0,2.0,3,2.0,Medellín
4600000,135.0,135.0,3.0,4,3.0,Medellín
4600000,160.0,210.0,3.0,3,2.0,Medellín
4600000,45.0,45.0,1.0,1,1.0,Medellín
4600000,74.0,74.0,2.0,3,1.0,Bogotá D.C.
4600000,160.0,160.0,3.0,4,2.0,Bogotá D.C.
4600000,75.0,75.0,2.0,2,0.0,Medellín
4600000,90.0,90.0,2.0,3,2.0,Medellín
4600000,148.0,148.0,2.0,3,2.0,Bogotá D.C.
4600000,110.0,120.0,3.0,3,2.0,Bogotá D.C.
4600000,185.0,185.0,4.0,5,1.0,Medellín
4600000,150.0,150.0,2.0,3,2.0,Envigado
4600000,138.0,138.0,3.0,4,3.0,Medellín
4600000,150.0,150.0,2.0,2,2.0,Medellín
4600000,82.0,82.0,3.0,2,1.0,Medellín
4600000,139.0,139.0,3.0,3,4.0,Bogotá D.C.
4600000,120.0,120.0,3.0,3,1.0,Medellín
4600000,102.0,102.0,3.0,3,2.0,Bogotá D.C.
4600000,110.0,110.0,2.0,2,2.0,Medellín
4600000,101.0,101.0,3.0,2,2.0,Envigado
4600000,70.0,70.0,2.0,3,2.0,Bogotá D.C.
4600000,170.0,170.0,3.0,4,2.0,Envigado
4600000,85.0,85.0,2.0,3,1.0,Medellín
4600000,137.0,137.0,3.0,4,2.0,Medellín
4600000,126.0,126.0,3.0,2,1.0,Cartagena de Indias
4600000,80.0,80.0,2.0,2,2.0,Bogotá D.C.
4600000,120.0,120.0,3.0,3,1.0,Medellín
4600000,160.0,160.0,3.0,4,2.0,Bogotá D.C.
4600000,140.0,140.0,3.0,3,2.0,Medellín
4600000,140.0,140.0,3.0,3,2.0,Medellín
4600000,70.0,70.0,2.0,2,1.0,Bogotá D.C.
4600000,120.0,120.0,2.0,3,2.0,Bogotá D.C.
4600000,120.0,120.0,4.0,4,1.0,Medellín
4600000,120.0,120.0,4.0,4,1.0,Medellín
4600000,210.0,210.0,3.0,4,1.0,Medellín
4600000,132.0,142.0,3.0,2,2.0,Bogotá D.C.
4600000,162.0,162.0,3.0,3,2.0,Bogotá D.C.
4600000,151.0,151.0,3.0,4,2.0,Medellín
4600000,67.0,67.0,2.0,2,1.0,Bogotá D.C.
4600000,125.0,125.0,3.0,4,2.0,Medellín
4600000,168.0,168.0,3.0,3,2.0,Medellín
4600000,166.0,166.0,3.0,4,2.0,Medellín
4600000,139.0,139.0,3.0,4,2.0,Medellín
4600000,90.0,90.0,2.0,2,2.0,Envigado
4600000,168.0,168.0,3.0,4,2.0,Medellín
4600000,75.0,75.0,3.0,2,0.0,Medellín
4600000,68.0,68.0,2.0,2,1.0,Medellín
4600000,80.0,80.0,2.0,2,1.0,Bogotá D.C.
4600000,120.0,120.0,3.0,3,1.0,Medellín
4600000,79.0,79.0,1.0,2,2.0,Bogotá D.C.
4600000,139.0,139.0,4.0,4,4.0,Bogotá D.C.
4600000,70.0,70.0,2.0,2,0.0,Medellín
4600000,175.0,180.0,3.0,3,2.0,Bogotá D.C.
4600000,117.0,117.0,2.0,3,2.0,Bogotá D.C.
4600000,83.0,83.0,1.0,2,1.0,Bogotá D.C.
4600000,200.0,200.0,3.0,3,2.0,Bogotá D.C.
4600000,132.0,132.0,3.0,4,2.0,Bogotá D.C.
4600000,65.0,65.0,1.0,2,1.0,Medellín
4600000,130.0,130.0,4.0,2,1.0,Envigado
4600000,105.0,105.0,2.0,3,2.0,Cundinamarca
4600000,145.0,145.0,3.0,4,2.0,Medellín
4600000,69.0,69.0,1.0,2,2.0,Bogotá D.C.
4600000,125.0,125.0,3.0,3,2.0,Bogotá D.C.
4600000,113.0,113.0,3.0,2,1.0,Bogotá D.C.
4600000,110.0,110.0,3.0,2,2.0,Envigado
4600000,157.0,157.0,3.0,4,2.0,Medellín
4600000,57.0,57.0,1.0,1,1.0,Medellín
4600000,167.0,167.0,3.0,4,2.0,Bogotá D.C.
4600000,90.0,90.0,2.0,2,2.0,Bogotá D.C.
4594621,158.0,158.0,3.0,5,3.0,Bogotá D.C.
4589000,86.0,86.0,2.0,2,2.0,Bogotá D.C.
4582000,162.0,162.0,3.0,3,2.0,Bogotá D.C.
4560000,119.0,119.0,3.0,3,2.0,Bogotá D.C.
4559000,100.0,100.0,3.0,3,2.0,Bogotá D.C.
4550000,66.4,66.4,1.0,1,1.0,Cartagena de Indias
4550000,175.0,175.0,3.0,4,2.0,Pereira
4550000,180.0,180.0,3.0,3,1.0,Medellín
4550000,154.0,154.0,3.0,5,2.0,Bogotá D.C.
4550000,157.0,157.0,3.0,4,3.0,Envigado
4550000,164.5,164.5,3.0,2,2.0,Bogotá D.C.
4550000,140.0,140.0,3.0,3,2.0,Bogotá D.C.
4550000,98.0,100.0,3.0,3,2.0,Bogotá D.C.
4550000,94.0,94.0,2.0,2,2.0,Bogotá D.C.
4550000,76.79,62.61,3.0,2,1.0,Ricaurte
4550000,60.0,60.0,1.0,1,1.0,Bogotá D.C.
4550000,140.0,140.0,3.0,3,2.0,Bogotá D.C.
4541550,53.06,53.06,1.0,1,1.0,Bogotá D.C.
4536000,209.0,215.0,3.0,3,3.0,Bogotá D.C.
4535000,116.0,116.0,3.0,2,2.0,Barranquilla
4535000,67.0,80.0,2.0,2,2.0,Bogotá D.C.
4533000,66.64,66.64,2.0,2,2.0,Bogotá D.C.
4530000,103.0,103.0,2.0,2,2.0,Bogotá D.C.
4530000,76.0,76.0,1.0,2,2.0,Medellín
4530000,76.0,76.0,1.0,2,2.0,Medellín
4528000,44.0,44.0,1.0,1,0.0,Cundinamarca
4520000,55.0,55.0,1.0,2,1.0,Medellín
4514000,207.75,207.75,3.0,3,3.0,Bogotá D.C.
4510000,135.0,135.0,3.0,4,3.0,Bogotá D.C.
4510000,180.0,120.0,2.0,3,2.0,Bogotá D.C.
4510000,130.0,130.0,3.0,3,2.0,Bogotá D.C.
4508000,109.0,109.0,3.0,4,2.0,Bogotá D.C.
4500000,85.0,85.0,3.0,2,1.0,Cartagena de Indias
4500000,53.0,53.0,1.0,1,0.0,Bogotá D.C.
4500000,120.0,120.0,4.0,2,2.0,Bogotá D.C.
4500000,70.0,70.0,1.0,2,1.0,Bogotá D.C.
4500000,200.0,200.0,3.0,4,2.0,Bogotá D.C.
4500000,80.0,80.0,2.0,2,1.0,Cartagena de Indias
4500000,146.0,146.0,3.0,3,1.0,Bogotá D.C.
4500000,63.0,63.0,1.0,1,1.0,Bogotá D.C.
4500000,210.0,210.0,3.0,4,2.0,Medellín
4500000,91.0,91.0,3.0,2,1.0,Puerto Colombia
4500000,111.0,111.0,2.0,2,1.0,Medellín
4500000,69.0,70.0,2.0,2,2.0,Bogotá D.C.
4500000,240.0,240.0,4.0,4,2.0,Pereira
4500000,118.0,118.0,3.0,3,1.0,Cartagena de Indias
4500000,90.0,90.0,1.0,2,2.0,Bogotá D.C.
4500000,210.0,210.0,3.0,4,4.0,Bogotá D.C.
4500000,77.29,77.29,2.0,2,1.0,Bogotá D.C.
4500000,161.0,161.0,3.0,2,1.0,Santa Marta
4500000,130.0,130.0,2.0,3,2.0,Pereira
4500000,80.0,80.0,2.0,2,2.0,Bogotá D.C.
4500000,160.0,160.0,3.0,3,1.0,Cartagena de Indias
4500000,193.0,193.0,2.0,3,1.0,Medellín
4500000,136.0,136.0,2.0,2,2.0,Medellín
4500000,99.0,99.0,2.0,4,1.0,Bogotá D.C.
4500000,61.0,61.0,1.0,2,2.0,Bogotá D.C.
4500000,115.0,115.0,2.0,3,2.0,Bogotá D.C.
4500000,90.0,90.0,2.0,3,2.0,Bogotá D.C.
4500000,112.0,112.0,2.0,3,2.0,Bogotá D.C.
4500000,126.73,86.73,1.0,2,1.0,Bogotá D.C.
4500000,160.0,160.0,3.0,3,1.0,Cartagena de Indias
4500000,127.0,127.0,5.0,3,2.0,Envigado
4500000,80.0,70.0,2.0,2,2.0,Medellín
4500000,160.0,160.0,3.0,3,1.0,Cartagena de Indias
4500000,72.0,72.0,2.0,2,1.0,Medellín
4500000,170.0,170.0,3.0,3,2.0,Medellín
4500000,220.0,220.0,3.0,4,2.0,Medellín
4500000,125.0,125.0,4.0,3,1.0,Cundinamarca
4500000,85.75,85.75,2.0,2,2.0,Bogotá D.C.
4500000,80.0,80.0,3.0,2,0.0,Cundinamarca
4500000,145.0,145.0,3.0,4,2.0,Bogotá D.C.
4500000,105.0,105.0,2.0,2,2.0,Medellín
4500000,200.0,200.0,4.0,3,2.0,Envigado
4500000,158.0,158.0,2.0,3,2.0,Bogotá D.C.
4500000,130.0,130.0,3.0,3,2.0,Bogotá D.C.
4500000,154.0,154.0,2.0,3,2.0,Bogotá D.C.
